"Var1","Var2","count","points","diff","Var1_iso2","Var2_iso2","Var1_lat","Var1_long","Var2_lat","Var2_long","text"
"Israel","Hungary",9,56,5,"IL","HU",31.046051,34.851612,47.1625,19.5033,"Israel->Hungary: 56 punts"
"Italy","Hungary",4,15,-20,"IT","HU",41.87194,12.56738,47.1625,19.5033,"Italy->Hungary: 15 punts"
"Luxembourg","Hungary",0,0,0,"LU","HU",49.8153,6.1296,47.1625,19.5033,"Luxembourg->Hungary: 0 punts"
"Malta","Hungary",10,34,-22,"MT","HU",35.9375,14.3754,47.1625,19.5033,"Malta->Hungary: 34 punts"
"Monaco","Hungary",0,0,0,"MC","HU",43.7333,7.4167,47.1625,19.5033,"Monaco->Hungary: 0 punts"
"Norway","Hungary",12,57,-49,"NO","HU",60.472,8.4689,47.1625,19.5033,"Norway->Hungary: 57 punts"
"Portugal","Hungary",9,47,15,"PT","HU",39.3999,-8.2245,47.1625,19.5033,"Portugal->Hungary: 47 punts"
"Spain","Hungary",12,66,48,"ES","HU",40.463667,-3.74922,47.1625,19.5033,"Spain->Hungary: 66 punts"
"Sweden","Hungary",11,65,-21,"SE","HU",60.128161,18.643501,47.1625,19.5033,"Sweden->Hungary: 65 punts"
"Switzerland","Hungary",12,62,24,"CH","HU",46.8182,8.2275,47.1625,19.5033,"Switzerland->Hungary: 62 punts"
"The Netherlands","Hungary",13,82,-37,"NL","HU",52.1326,5.2913,47.1625,19.5033,"The Netherlands->Hungary: 82 punts"
"Turkey","Hungary",6,25,-5,"TR","HU",38.9637,35.2433,47.1625,19.5033,"Turkey->Hungary: 25 punts"
"United Kingdom","Hungary",7,28,-10,"GB","HU",55.3781,-3.436,47.1625,19.5033,"United Kingdom->Hungary: 28 punts"
"Austria","Hungary",14,79,22,"AT","HU",47.5162,14.5501,47.1625,19.5033,"Austria->Hungary: 79 punts"
"Greece","Hungary",10,45,-26,"GR","HU",39.0742,21.8243,47.1625,19.5033,"Greece->Hungary: 45 punts"
"Denmark","Hungary",11,50,-62,"DK","HU",56.2639,9.5018,47.1625,19.5033,"Denmark->Hungary: 50 punts"
"Morocco","Hungary",0,0,0,"MA","HU",31.7917,-7.0926,47.1625,19.5033,"Morocco->Hungary: 0 punts"
"Cyprus","Hungary",9,46,2,"CY","HU",35.1264,33.4299,47.1625,19.5033,"Cyprus->Hungary: 46 punts"
"Iceland","Hungary",15,91,-18,"IS","HU",64.9631,-19.0208,47.1625,19.5033,"Iceland->Hungary: 91 punts"
"Bosnia & Herzegovina","Hungary",7,14,13,"BA","HU",43.9159,17.6791,47.1625,19.5033,"Bosnia & Herzegovina->Hungary: 14 punts"
"Croatia","Hungary",16,112,68,"HR","HU",45.1,15.2,47.1625,19.5033,"Croatia->Hungary: 112 punts"
"Slovenia","Hungary",10,42,1,"SI","HU",46.1512,14.9955,47.1625,19.5033,"Slovenia->Hungary: 42 punts"
"Estonia","Hungary",20,107,52,"EE","HU",58.5953,25.0136,47.1625,19.5033,"Estonia->Hungary: 107 punts"
"Lithuania","Hungary",8,29,16,"LT","HU",55.1694,23.8813,47.1625,19.5033,"Lithuania->Hungary: 29 punts"
"Poland","Hungary",14,95,30,"PL","HU",51.9194,19.1451,47.1625,19.5033,"Poland->Hungary: 95 punts"
"Romania","Hungary",18,136,71,"RO","HU",45.9432,24.9668,47.1625,19.5033,"Romania->Hungary: 136 punts"
"Russia","Hungary",13,54,-48,"RU","HU",61.52401,105.318756,47.1625,19.5033,"Russia->Hungary: 54 punts"
"Slovakia","Hungary",2,10,10,"SK","HU",48.669,19.699,47.1625,19.5033,"Slovakia->Hungary: 10 punts"
"North Macedonia","Hungary",6,29,17,"MK","HU",41.6086,21.7453,47.1625,19.5033,"North Macedonia->Hungary: 29 punts"
"Latvia","Hungary",9,32,10,"LV","HU",56.8796,24.6032,47.1625,19.5033,"Latvia->Hungary: 32 punts"
"Ukraine","Hungary",13,61,-2,"UA","HU",48.3794,31.1656,47.1625,19.5033,"Ukraine->Hungary: 61 punts"
"Albania","Hungary",11,59,24,"AL","HU",41.1533,20.1683,47.1625,19.5033,"Albania->Hungary: 59 punts"
"Andorra","Hungary",4,17,17,"AD","HU",42.5063,1.5218,47.1625,19.5033,"Andorra->Hungary: 17 punts"
"Belarus","Hungary",9,37,6,"BY","HU",53.7098,27.9534,47.1625,19.5033,"Belarus->Hungary: 37 punts"
"Bulgaria","Hungary",8,47,-25,"BG","HU",42.7339,25.4858,47.1625,19.5033,"Bulgaria->Hungary: 47 punts"
"Moldova","Hungary",9,27,-19,"MD","HU",47.4116,28.3699,47.1625,19.5033,"Moldova->Hungary: 27 punts"
"Armenia","Hungary",3,10,-18,"AM","HU",40.0691,45.0382,47.1625,19.5033,"Armenia->Hungary: 10 punts"
"Czech Republic","Hungary",9,48,1,"CZ","HU",49.8175,15.473,47.1625,19.5033,"Czech Republic->Hungary: 48 punts"
"Georgia","Hungary",8,28,2,"GE","HU",42.3154,43.3569,47.1625,19.5033,"Georgia->Hungary: 28 punts"
"Montenegro","Hungary",9,46,42,"ME","HU",42.708678,19.37439,47.1625,19.5033,"Montenegro->Hungary: 46 punts"
"Serbia","Hungary",17,156,94,"RS","HU",44.0165,21.0059,47.1625,19.5033,"Serbia->Hungary: 156 punts"
"Azerbaijan","Hungary",11,69,-41,"AZ","HU",40.1431,47.5769,47.1625,19.5033,"Azerbaijan->Hungary: 69 punts"
"San Marino","Hungary",12,64,28,"SM","HU",43.9424,12.4578,47.1625,19.5033,"San Marino->Hungary: 64 punts"
"Australia","Hungary",5,16,-44,"AU","HU",-25,133,47.1625,19.5033,"Australia->Hungary: 16 punts"
"Belgium","Lithuania",6,32,-32,"BE","LT",50.8333,4.469936,55.1694,23.8813,"Belgium->Lithuania: 32 punts"
"Finland","Lithuania",6,28,-15,"FI","LT",61.92411,25.748151,55.1694,23.8813,"Finland->Lithuania: 28 punts"
"France","Lithuania",3,10,-48,"FR","LT",46.2276,2.2137,55.1694,23.8813,"France->Lithuania: 10 punts"
"Germany","Lithuania",8,19,-13,"DE","LT",51.165691,10.451526,55.1694,23.8813,"Germany->Lithuania: 19 punts"
"Ireland","Lithuania",23,194,108,"IE","LT",53.1424,-7.6921,55.1694,23.8813,"Ireland->Lithuania: 194 punts"
"Israel","Lithuania",9,27,-19,"IL","LT",31.046051,34.851612,55.1694,23.8813,"Israel->Lithuania: 27 punts"
"Italy","Lithuania",6,24,-24,"IT","LT",41.87194,12.56738,55.1694,23.8813,"Italy->Lithuania: 24 punts"
"Luxembourg","Lithuania",0,0,0,"LU","LT",49.8153,6.1296,55.1694,23.8813,"Luxembourg->Lithuania: 0 punts"
"Malta","Lithuania",9,34,-11,"MT","LT",35.9375,14.3754,55.1694,23.8813,"Malta->Lithuania: 34 punts"
"Monaco","Lithuania",2,11,11,"MC","LT",43.7333,7.4167,55.1694,23.8813,"Monaco->Lithuania: 11 punts"
"Norway","Lithuania",19,138,1,"NO","LT",60.472,8.4689,55.1694,23.8813,"Norway->Lithuania: 138 punts"
"Portugal","Lithuania",7,46,10,"PT","LT",39.3999,-8.2245,55.1694,23.8813,"Portugal->Lithuania: 46 punts"
"Spain","Lithuania",5,14,2,"ES","LT",40.463667,-3.74922,55.1694,23.8813,"Spain->Lithuania: 14 punts"
"Sweden","Lithuania",10,39,-105,"SE","LT",60.128161,18.643501,55.1694,23.8813,"Sweden->Lithuania: 39 punts"
"Switzerland","Lithuania",8,40,-16,"CH","LT",46.8182,8.2275,55.1694,23.8813,"Switzerland->Lithuania: 40 punts"
"The Netherlands","Lithuania",7,30,-53,"NL","LT",52.1326,5.2913,55.1694,23.8813,"The Netherlands->Lithuania: 30 punts"
"Turkey","Lithuania",1,2,-14,"TR","LT",38.9637,35.2433,55.1694,23.8813,"Turkey->Lithuania: 2 punts"
"United Kingdom","Lithuania",23,181,159,"GB","LT",55.3781,-3.436,55.1694,23.8813,"United Kingdom->Lithuania: 181 punts"
"Austria","Lithuania",2,3,-68,"AT","LT",47.5162,14.5501,55.1694,23.8813,"Austria->Lithuania: 3 punts"
"Greece","Lithuania",4,11,-24,"GR","LT",39.0742,21.8243,55.1694,23.8813,"Greece->Lithuania: 11 punts"
"Denmark","Lithuania",12,53,-18,"DK","LT",56.2639,9.5018,55.1694,23.8813,"Denmark->Lithuania: 53 punts"
"Morocco","Lithuania",0,0,0,"MA","LT",31.7917,-7.0926,55.1694,23.8813,"Morocco->Lithuania: 0 punts"
"Cyprus","Lithuania",11,45,11,"CY","LT",35.1264,33.4299,55.1694,23.8813,"Cyprus->Lithuania: 45 punts"
"Iceland","Lithuania",7,32,-22,"IS","LT",64.9631,-19.0208,55.1694,23.8813,"Iceland->Lithuania: 32 punts"
"Bosnia & Herzegovina","Lithuania",2,4,-3,"BA","LT",43.9159,17.6791,55.1694,23.8813,"Bosnia & Herzegovina->Lithuania: 4 punts"
"Croatia","Lithuania",8,40,13,"HR","LT",45.1,15.2,55.1694,23.8813,"Croatia->Lithuania: 40 punts"
"Slovenia","Lithuania",5,19,-15,"SI","LT",46.1512,14.9955,55.1694,23.8813,"Slovenia->Lithuania: 19 punts"
"Estonia","Lithuania",18,106,-35,"EE","LT",58.5953,25.0136,55.1694,23.8813,"Estonia->Lithuania: 106 punts"
"Hungary","Lithuania",3,13,-16,"HU","LT",47.1625,19.5033,55.1694,23.8813,"Hungary->Lithuania: 13 punts"
"Poland","Lithuania",10,57,-14,"PL","LT",51.9194,19.1451,55.1694,23.8813,"Poland->Lithuania: 57 punts"
"Romania","Lithuania",3,10,-13,"RO","LT",45.9432,24.9668,55.1694,23.8813,"Romania->Lithuania: 10 punts"
"Russia","Lithuania",11,47,-119,"RU","LT",61.52401,105.318756,55.1694,23.8813,"Russia->Lithuania: 47 punts"
"Slovakia","Lithuania",1,7,7,"SK","LT",48.669,19.699,55.1694,23.8813,"Slovakia->Lithuania: 7 punts"
"North Macedonia","Lithuania",4,16,12,"MK","LT",41.6086,21.7453,55.1694,23.8813,"North Macedonia->Lithuania: 16 punts"
"Latvia","Lithuania",22,183,-6,"LV","LT",56.8796,24.6032,55.1694,23.8813,"Latvia->Lithuania: 183 punts"
"Ukraine","Lithuania",13,59,-91,"UA","LT",48.3794,31.1656,55.1694,23.8813,"Ukraine->Lithuania: 59 punts"
"Albania","Lithuania",4,14,13,"AL","LT",41.1533,20.1683,55.1694,23.8813,"Albania->Lithuania: 14 punts"
"Andorra","Lithuania",3,13,11,"AD","LT",42.5063,1.5218,55.1694,23.8813,"Andorra->Lithuania: 13 punts"
"Belarus","Lithuania",16,101,18,"BY","LT",53.7098,27.9534,55.1694,23.8813,"Belarus->Lithuania: 101 punts"
"Bulgaria","Lithuania",10,44,-3,"BG","LT",42.7339,25.4858,55.1694,23.8813,"Bulgaria->Lithuania: 44 punts"
"Moldova","Lithuania",7,28,-9,"MD","LT",47.4116,28.3699,55.1694,23.8813,"Moldova->Lithuania: 28 punts"
"Armenia","Lithuania",2,6,-4,"AM","LT",40.0691,45.0382,55.1694,23.8813,"Armenia->Lithuania: 6 punts"
"Czech Republic","Lithuania",4,8,-19,"CZ","LT",49.8175,15.473,55.1694,23.8813,"Czech Republic->Lithuania: 8 punts"
"Georgia","Lithuania",15,99,-48,"GE","LT",42.3154,43.3569,55.1694,23.8813,"Georgia->Lithuania: 99 punts"
"Montenegro","Lithuania",2,3,3,"ME","LT",42.708678,19.37439,55.1694,23.8813,"Montenegro->Lithuania: 3 punts"
"Serbia","Lithuania",5,27,11,"RS","LT",44.0165,21.0059,55.1694,23.8813,"Serbia->Lithuania: 27 punts"
"Azerbaijan","Lithuania",9,30,-74,"AZ","LT",40.1431,47.5769,55.1694,23.8813,"Azerbaijan->Lithuania: 30 punts"
"San Marino","Lithuania",3,17,17,"SM","LT",43.9424,12.4578,55.1694,23.8813,"San Marino->Lithuania: 17 punts"
"Australia","Lithuania",6,30,-11,"AU","LT",-25,133,55.1694,23.8813,"Australia->Lithuania: 30 punts"
"Belgium","Poland",10,62,-44,"BE","PL",50.8333,4.469936,51.9194,19.1451,"Belgium->Poland: 62 punts"
"Finland","Poland",5,31,-33,"FI","PL",61.92411,25.748151,51.9194,19.1451,"Finland->Poland: 31 punts"
"France","Poland",16,77,28,"FR","PL",46.2276,2.2137,51.9194,19.1451,"France->Poland: 77 punts"
"Germany","Poland",20,140,76,"DE","PL",51.165691,10.451526,51.9194,19.1451,"Germany->Poland: 140 punts"
"Ireland","Poland",12,93,40,"IE","PL",53.1424,-7.6921,51.9194,19.1451,"Ireland->Poland: 93 punts"
"Israel","Poland",6,23,-49,"IL","PL",31.046051,34.851612,51.9194,19.1451,"Israel->Poland: 23 punts"
"Italy","Poland",11,62,25,"IT","PL",41.87194,12.56738,51.9194,19.1451,"Italy->Poland: 62 punts"
"Luxembourg","Poland",0,0,0,"LU","PL",49.8153,6.1296,51.9194,19.1451,"Luxembourg->Poland: 0 punts"
"Malta","Poland",6,21,-8,"MT","PL",35.9375,14.3754,51.9194,19.1451,"Malta->Poland: 21 punts"
"Monaco","Poland",0,0,-1,"MC","PL",43.7333,7.4167,51.9194,19.1451,"Monaco->Poland: 0 punts"
"Norway","Poland",19,82,-44,"NO","PL",60.472,8.4689,51.9194,19.1451,"Norway->Poland: 82 punts"
"Portugal","Poland",6,16,-45,"PT","PL",39.3999,-8.2245,51.9194,19.1451,"Portugal->Poland: 16 punts"
"Spain","Poland",9,33,12,"ES","PL",40.463667,-3.74922,51.9194,19.1451,"Spain->Poland: 33 punts"
"Sweden","Poland",11,45,-87,"SE","PL",60.128161,18.643501,51.9194,19.1451,"Sweden->Poland: 45 punts"
"Switzerland","Poland",5,27,-15,"CH","PL",46.8182,8.2275,51.9194,19.1451,"Switzerland->Poland: 27 punts"
"The Netherlands","Poland",10,43,-18,"NL","PL",52.1326,5.2913,51.9194,19.1451,"The Netherlands->Poland: 43 punts"
"Turkey","Poland",2,8,-3,"TR","PL",38.9637,35.2433,51.9194,19.1451,"Turkey->Poland: 8 punts"
"United Kingdom","Poland",14,85,46,"GB","PL",55.3781,-3.436,51.9194,19.1451,"United Kingdom->Poland: 85 punts"
"Austria","Poland",9,59,19,"AT","PL",47.5162,14.5501,51.9194,19.1451,"Austria->Poland: 59 punts"
"Greece","Poland",13,44,-12,"GR","PL",39.0742,21.8243,51.9194,19.1451,"Greece->Poland: 44 punts"
"Denmark","Poland",7,26,-49,"DK","PL",56.2639,9.5018,51.9194,19.1451,"Denmark->Poland: 26 punts"
"Morocco","Poland",0,0,0,"MA","PL",31.7917,-7.0926,51.9194,19.1451,"Morocco->Poland: 0 punts"
"Cyprus","Poland",8,21,-13,"CY","PL",35.1264,33.4299,51.9194,19.1451,"Cyprus->Poland: 21 punts"
"Iceland","Poland",12,55,-7,"IS","PL",64.9631,-19.0208,51.9194,19.1451,"Iceland->Poland: 55 punts"
"Bosnia & Herzegovina","Poland",4,25,5,"BA","PL",43.9159,17.6791,51.9194,19.1451,"Bosnia & Herzegovina->Poland: 25 punts"
"Croatia","Poland",3,14,-10,"HR","PL",45.1,15.2,51.9194,19.1451,"Croatia->Poland: 14 punts"
"Slovenia","Poland",12,41,-42,"SI","PL",46.1512,14.9955,51.9194,19.1451,"Slovenia->Poland: 41 punts"
"Estonia","Poland",6,29,-38,"EE","PL",58.5953,25.0136,51.9194,19.1451,"Estonia->Poland: 29 punts"
"Hungary","Poland",13,65,-30,"HU","PL",47.1625,19.5033,51.9194,19.1451,"Hungary->Poland: 65 punts"
"Lithuania","Poland",14,71,14,"LT","PL",55.1694,23.8813,51.9194,19.1451,"Lithuania->Poland: 71 punts"
"Romania","Poland",4,23,-22,"RO","PL",45.9432,24.9668,51.9194,19.1451,"Romania->Poland: 23 punts"
"Russia","Poland",7,32,-45,"RU","PL",61.52401,105.318756,51.9194,19.1451,"Russia->Poland: 32 punts"
"Slovakia","Poland",3,9,4,"SK","PL",48.669,19.699,51.9194,19.1451,"Slovakia->Poland: 9 punts"
"North Macedonia","Poland",5,13,5,"MK","PL",41.6086,21.7453,51.9194,19.1451,"North Macedonia->Poland: 13 punts"
"Latvia","Poland",10,37,-30,"LV","PL",56.8796,24.6032,51.9194,19.1451,"Latvia->Poland: 37 punts"
"Ukraine","Poland",11,77,-94,"UA","PL",48.3794,31.1656,51.9194,19.1451,"Ukraine->Poland: 77 punts"
"Albania","Poland",6,23,4,"AL","PL",41.1533,20.1683,51.9194,19.1451,"Albania->Poland: 23 punts"
"Andorra","Poland",1,10,3,"AD","PL",42.5063,1.5218,51.9194,19.1451,"Andorra->Poland: 10 punts"
"Belarus","Poland",11,60,20,"BY","PL",53.7098,27.9534,51.9194,19.1451,"Belarus->Poland: 60 punts"
"Bulgaria","Poland",3,19,-12,"BG","PL",42.7339,25.4858,51.9194,19.1451,"Bulgaria->Poland: 19 punts"
"Moldova","Poland",6,13,-30,"MD","PL",47.4116,28.3699,51.9194,19.1451,"Moldova->Poland: 13 punts"
"Armenia","Poland",6,14,-54,"AM","PL",40.0691,45.0382,51.9194,19.1451,"Armenia->Poland: 14 punts"
"Czech Republic","Poland",6,38,6,"CZ","PL",49.8175,15.473,51.9194,19.1451,"Czech Republic->Poland: 38 punts"
"Georgia","Poland",6,27,-29,"GE","PL",42.3154,43.3569,51.9194,19.1451,"Georgia->Poland: 27 punts"
"Montenegro","Poland",3,6,6,"ME","PL",42.708678,19.37439,51.9194,19.1451,"Montenegro->Poland: 6 punts"
"Serbia","Poland",4,7,-44,"RS","PL",44.0165,21.0059,51.9194,19.1451,"Serbia->Poland: 7 punts"
"Azerbaijan","Poland",8,21,-46,"AZ","PL",40.1431,47.5769,51.9194,19.1451,"Azerbaijan->Poland: 21 punts"
"San Marino","Poland",5,25,19,"SM","PL",43.9424,12.4578,51.9194,19.1451,"San Marino->Poland: 25 punts"
"Australia","Poland",5,28,-87,"AU","PL",-25,133,51.9194,19.1451,"Australia->Poland: 28 punts"
"Belgium","Romania",13,75,35,"BE","RO",50.8333,4.469936,45.9432,24.9668,"Belgium->Romania: 75 punts"
"Finland","Romania",7,30,8,"FI","RO",61.92411,25.748151,45.9432,24.9668,"Finland->Romania: 30 punts"
"France","Romania",16,93,78,"FR","RO",46.2276,2.2137,45.9432,24.9668,"France->Romania: 93 punts"
"Germany","Romania",12,59,22,"DE","RO",51.165691,10.451526,45.9432,24.9668,"Germany->Romania: 59 punts"
"Ireland","Romania",20,110,63,"IE","RO",53.1424,-7.6921,45.9432,24.9668,"Ireland->Romania: 110 punts"
"Israel","Romania",24,182,95,"IL","RO",31.046051,34.851612,45.9432,24.9668,"Israel->Romania: 182 punts"
"Italy","Romania",11,85,46,"IT","RO",41.87194,12.56738,45.9432,24.9668,"Italy->Romania: 85 punts"
"Luxembourg","Romania",0,0,0,"LU","RO",49.8153,6.1296,45.9432,24.9668,"Luxembourg->Romania: 0 punts"
"Malta","Romania",17,108,47,"MT","RO",35.9375,14.3754,45.9432,24.9668,"Malta->Romania: 108 punts"
"Monaco","Romania",2,11,11,"MC","RO",43.7333,7.4167,45.9432,24.9668,"Monaco->Romania: 11 punts"
"Norway","Romania",14,89,13,"NO","RO",60.472,8.4689,45.9432,24.9668,"Norway->Romania: 89 punts"
"Portugal","Romania",13,85,57,"PT","RO",39.3999,-8.2245,45.9432,24.9668,"Portugal->Romania: 85 punts"
"Spain","Romania",19,169,121,"ES","RO",40.463667,-3.74922,45.9432,24.9668,"Spain->Romania: 169 punts"
"Sweden","Romania",10,48,-44,"SE","RO",60.128161,18.643501,45.9432,24.9668,"Sweden->Romania: 48 punts"
"Switzerland","Romania",8,33,-30,"CH","RO",46.8182,8.2275,45.9432,24.9668,"Switzerland->Romania: 33 punts"
"The Netherlands","Romania",13,51,-38,"NL","RO",52.1326,5.2913,45.9432,24.9668,"The Netherlands->Romania: 51 punts"
"Turkey","Romania",12,55,-52,"TR","RO",38.9637,35.2433,45.9432,24.9668,"Turkey->Romania: 55 punts"
"United Kingdom","Romania",10,59,39,"GB","RO",55.3781,-3.436,45.9432,24.9668,"United Kingdom->Romania: 59 punts"
"Austria","Romania",13,86,42,"AT","RO",47.5162,14.5501,45.9432,24.9668,"Austria->Romania: 86 punts"
"Greece","Romania",17,113,-53,"GR","RO",39.0742,21.8243,45.9432,24.9668,"Greece->Romania: 113 punts"
"Denmark","Romania",13,64,-20,"DK","RO",56.2639,9.5018,45.9432,24.9668,"Denmark->Romania: 64 punts"
"Morocco","Romania",0,0,0,"MA","RO",31.7917,-7.0926,45.9432,24.9668,"Morocco->Romania: 0 punts"
"Cyprus","Romania",16,91,36,"CY","RO",35.1264,33.4299,45.9432,24.9668,"Cyprus->Romania: 91 punts"
"Iceland","Romania",9,46,21,"IS","RO",64.9631,-19.0208,45.9432,24.9668,"Iceland->Romania: 46 punts"
"Bosnia & Herzegovina","Romania",6,24,0,"BA","RO",43.9159,17.6791,45.9432,24.9668,"Bosnia & Herzegovina->Romania: 24 punts"
"Croatia","Romania",6,27,-11,"HR","RO",45.1,15.2,45.9432,24.9668,"Croatia->Romania: 27 punts"
"Slovenia","Romania",8,38,3,"SI","RO",46.1512,14.9955,45.9432,24.9668,"Slovenia->Romania: 38 punts"
"Estonia","Romania",7,33,16,"EE","RO",58.5953,25.0136,45.9432,24.9668,"Estonia->Romania: 33 punts"
"Hungary","Romania",10,65,-71,"HU","RO",47.1625,19.5033,45.9432,24.9668,"Hungary->Romania: 65 punts"
"Lithuania","Romania",7,23,13,"LT","RO",55.1694,23.8813,45.9432,24.9668,"Lithuania->Romania: 23 punts"
"Poland","Romania",8,45,22,"PL","RO",51.9194,19.1451,45.9432,24.9668,"Poland->Romania: 45 punts"
"Russia","Romania",13,68,-60,"RU","RO",61.52401,105.318756,45.9432,24.9668,"Russia->Romania: 68 punts"
"Slovakia","Romania",2,7,4,"SK","RO",48.669,19.699,45.9432,24.9668,"Slovakia->Romania: 7 punts"
"North Macedonia","Romania",15,80,21,"MK","RO",41.6086,21.7453,45.9432,24.9668,"North Macedonia->Romania: 80 punts"
"Latvia","Romania",7,22,9,"LV","RO",56.8796,24.6032,45.9432,24.9668,"Latvia->Romania: 22 punts"
"Ukraine","Romania",10,29,-25,"UA","RO",48.3794,31.1656,45.9432,24.9668,"Ukraine->Romania: 29 punts"
"Albania","Romania",9,42,22,"AL","RO",41.1533,20.1683,45.9432,24.9668,"Albania->Romania: 42 punts"
"Andorra","Romania",6,34,34,"AD","RO",42.5063,1.5218,45.9432,24.9668,"Andorra->Romania: 34 punts"
"Belarus","Romania",10,27,13,"BY","RO",53.7098,27.9534,45.9432,24.9668,"Belarus->Romania: 27 punts"
"Bulgaria","Romania",12,53,7,"BG","RO",42.7339,25.4858,45.9432,24.9668,"Bulgaria->Romania: 53 punts"
"Moldova","Romania",22,257,12,"MD","RO",47.4116,28.3699,45.9432,24.9668,"Moldova->Romania: 257 punts"
"Armenia","Romania",9,26,-30,"AM","RO",40.0691,45.0382,45.9432,24.9668,"Armenia->Romania: 26 punts"
"Czech Republic","Romania",1,6,-5,"CZ","RO",49.8175,15.473,45.9432,24.9668,"Czech Republic->Romania: 6 punts"
"Georgia","Romania",5,25,19,"GE","RO",42.3154,43.3569,45.9432,24.9668,"Georgia->Romania: 25 punts"
"Montenegro","Romania",5,32,25,"ME","RO",42.708678,19.37439,45.9432,24.9668,"Montenegro->Romania: 32 punts"
"Serbia","Romania",6,22,-15,"RS","RO",44.0165,21.0059,45.9432,24.9668,"Serbia->Romania: 22 punts"
"Azerbaijan","Romania",13,73,-16,"AZ","RO",40.1431,47.5769,45.9432,24.9668,"Azerbaijan->Romania: 73 punts"
"San Marino","Romania",5,27,18,"SM","RO",43.9424,12.4578,45.9432,24.9668,"San Marino->Romania: 27 punts"
"Australia","Romania",2,11,-18,"AU","RO",-25,133,45.9432,24.9668,"Australia->Romania: 11 punts"
"Belgium","Russia",16,87,24,"BE","RU",50.8333,4.469936,61.52401,105.318756,"Belgium->Russia: 87 punts"
"Finland","Russia",20,128,93,"FI","RU",61.92411,25.748151,61.52401,105.318756,"Finland->Russia: 128 punts"
"France","Russia",16,71,11,"FR","RU",46.2276,2.2137,61.52401,105.318756,"France->Russia: 71 punts"
"Germany","Russia",17,107,69,"DE","RU",51.165691,10.451526,61.52401,105.318756,"Germany->Russia: 107 punts"
"Ireland","Russia",16,103,64,"IE","RU",53.1424,-7.6921,61.52401,105.318756,"Ireland->Russia: 103 punts"
"Israel","Russia",20,170,102,"IL","RU",31.046051,34.851612,61.52401,105.318756,"Israel->Russia: 170 punts"
"Italy","Russia",8,51,24,"IT","RU",41.87194,12.56738,61.52401,105.318756,"Italy->Russia: 51 punts"
"Luxembourg","Russia",0,0,0,"LU","RU",49.8153,6.1296,61.52401,105.318756,"Luxembourg->Russia: 0 punts"
"Malta","Russia",21,132,68,"MT","RU",35.9375,14.3754,61.52401,105.318756,"Malta->Russia: 132 punts"
"Monaco","Russia",0,0,0,"MC","RU",43.7333,7.4167,61.52401,105.318756,"Monaco->Russia: 0 punts"
"Norway","Russia",18,81,-32,"NO","RU",60.472,8.4689,61.52401,105.318756,"Norway->Russia: 81 punts"
"Portugal","Russia",14,71,67,"PT","RU",39.3999,-8.2245,61.52401,105.318756,"Portugal->Russia: 71 punts"
"Spain","Russia",17,102,80,"ES","RU",40.463667,-3.74922,61.52401,105.318756,"Spain->Russia: 102 punts"
"Sweden","Russia",17,103,30,"SE","RU",60.128161,18.643501,61.52401,105.318756,"Sweden->Russia: 103 punts"
"Switzerland","Russia",7,30,8,"CH","RU",46.8182,8.2275,61.52401,105.318756,"Switzerland->Russia: 30 punts"
"The Netherlands","Russia",18,78,43,"NL","RU",52.1326,5.2913,61.52401,105.318756,"The Netherlands->Russia: 78 punts"
"Turkey","Russia",9,50,25,"TR","RU",38.9637,35.2433,61.52401,105.318756,"Turkey->Russia: 50 punts"
"United Kingdom","Russia",12,65,27,"GB","RU",55.3781,-3.436,61.52401,105.318756,"United Kingdom->Russia: 65 punts"
"Austria","Russia",15,106,79,"AT","RU",47.5162,14.5501,61.52401,105.318756,"Austria->Russia: 106 punts"
"Greece","Russia",24,171,59,"GR","RU",39.0742,21.8243,61.52401,105.318756,"Greece->Russia: 171 punts"
"Denmark","Russia",15,87,26,"DK","RU",56.2639,9.5018,61.52401,105.318756,"Denmark->Russia: 87 punts"
"Morocco","Russia",0,0,0,"MA","RU",31.7917,-7.0926,61.52401,105.318756,"Morocco->Russia: 0 punts"
"Cyprus","Russia",23,169,103,"CY","RU",35.1264,33.4299,61.52401,105.318756,"Cyprus->Russia: 169 punts"
"Iceland","Russia",18,93,62,"IS","RU",64.9631,-19.0208,61.52401,105.318756,"Iceland->Russia: 93 punts"
"Bosnia & Herzegovina","Russia",12,57,42,"BA","RU",43.9159,17.6791,61.52401,105.318756,"Bosnia & Herzegovina->Russia: 57 punts"
"Croatia","Russia",19,113,80,"HR","RU",45.1,15.2,61.52401,105.318756,"Croatia->Russia: 113 punts"
"Slovenia","Russia",12,92,42,"SI","RU",46.1512,14.9955,61.52401,105.318756,"Slovenia->Russia: 92 punts"
"Estonia","Russia",29,245,181,"EE","RU",58.5953,25.0136,61.52401,105.318756,"Estonia->Russia: 245 punts"
"Hungary","Russia",14,102,48,"HU","RU",47.1625,19.5033,61.52401,105.318756,"Hungary->Russia: 102 punts"
"Lithuania","Russia",22,166,119,"LT","RU",55.1694,23.8813,61.52401,105.318756,"Lithuania->Russia: 166 punts"
"Poland","Russia",12,77,45,"PL","RU",51.9194,19.1451,61.52401,105.318756,"Poland->Russia: 77 punts"
